auc,mrr,ndcg@5,ndcg@10,recall@5,recall@10,recall@50,recall@100,recall@200,diversity@50,diversity@100,novelty@50,novelty@100,user_id,history_len
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.62,0.8,172491,22
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.8,0.9,174464,10
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.5,0.73,182074,38
0.5211505922165821,0.029411764705882353,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.14,0.07,0.7,0.85,182355,16
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.54,0.76,187651,28
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.98,0.99,187657,1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.96,0.98,188389,2
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.66,0.83,189524,17
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.5,0.74,192781,33
0.32160804020100503,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.12,0.1,0.4,0.7,194623,34
0.6633165829145728,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.16,0.1,0.6,0.8,197756,24
0.24242424242424243,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.22,0.11,0.72,0.78,201433,101
0.7146464646464646,0.03225806451612903,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.14,0.08,0.52,0.75,202953,26
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.54,0.75,204031,27
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.48,0.7,206251,47
0.5577889447236181,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.16,0.1,0.72,0.86,209258,14
0.7929292929292929,0.030303030303030304,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.2,0.11,0.56,0.73,210846,38
0.3888888888888889,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.12,0.08,0.92,0.96,211816,4
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.88,0.94,213347,6
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.98,0.99,224819,1
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.96,0.98,233459,2
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.9,0.95,238217,5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.76,0.88,239513,13
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.48,0.72,240435,34
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.6,0.74,244218,64
0.542713567839196,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.008547008547008548,0.2,0.1,0.84,0.88,244367,128
0.4824120603015075,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.22,0.11,0.54,0.75,244843,30
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.88,0.94,245353,6
